2;special_project_facility_spawn;2562.00;9.70;1654.00;4.08;0
2;rocket_site_spawn;2564.00;10.03;1656.00;2.23;0
2;naval_base_spawn;2562.00;9.50;1651.00;0.00;5656
2;naval_base_spawn;2553.00;9.50;1660.00;-0.79;5579
2;naval_base_spawn;2576.00;9.50;1640.00;0.24;1452
2;naval_base_spawn;2566.00;9.50;1646.00;-0.79;5656
2;floating_harbor;2549.05;9.50;1653.05;-3.93;6862
2;floating_harbor;2561.00;9.50;1644.00;-3.14;11751
2;floating_harbor;2568.05;9.50;1636.05;-3.93;11846
2;floating_harbor;2562.05;9.50;1639.05;-3.93;14594
3;arms_factory;2499.00;11.78;1748.00;3.00;0
3;arms_factory;2495.00;10.60;1751.00;5.73;0
3;arms_factory;2493.00;10.50;1750.00;5.17;0
3;arms_factory;2494.00;10.48;1754.00;3.96;0
3;arms_factory;2494.00;11.40;1747.00;4.25;0
3;arms_factory;2502.00;11.40;1750.00;6.24;0
3;industrial_complex;2502.00;11.05;1751.00;4.85;0
3;industrial_complex;2500.00;13.57;1746.00;0.52;0
3;industrial_complex;2494.00;10.55;1755.00;5.49;0
3;industrial_complex;2494.00;12.80;1744.00;2.82;0
3;industrial_complex;2502.00;11.95;1749.00;6.11;0
3;industrial_complex;2494.00;11.07;1748.00;1.93;0
3;air_base;2497.00;13.43;1745.00;1.99;0
3;supply_node;2500.00;14.90;1743.00;5.18;0
3;supply_node;2495.00;11.23;1748.00;0.76;0
3;supply_node;2494.00;13.12;1743.00;3.72;0
3;supply_node;2493.00;10.40;1753.00;5.38;0
3;supply_node;2500.00;10.93;1750.00;0.14;0
3;bunker;2494.00;12.40;1745.00;0.30;0
3;bunker;2495.00;10.95;1749.00;5.32;0
3;bunker;2499.00;13.98;1745.00;4.96;0
3;bunker;2502.00;11.40;1750.00;0.62;0
3;bunker;2496.00;10.57;1752.00;1.12;0
3;stronghold_network;2496.00;12.45;1746.00;2.88;0
3;anti_air_building;2497.00;11.12;1749.00;0.65;0
3;anti_air_building;2494.00;12.40;1745.00;3.49;0
3;anti_air_building;2497.00;13.88;1744.00;4.56;0
3;synthetic_refinery;2500.00;10.75;1751.00;0.37;0
3;fuel_silo;2492.00;10.70;1754.00;0.18;0
3;radar_station;2497.00;11.12;1749.00;2.44;0
3;nuclear_reactor_spawn;2496.00;13.05;1745.00;4.00;0
3;special_project_facility_spawn;2500.00;13.57;1746.00;5.52;0
3;special_project_facility_spawn;2495.00;11.23;1748.00;5.16;0
3;special_project_facility_spawn;2498.00;10.93;1750.00;1.29;0
3;special_project_facility_spawn;2494.00;11.88;1746.00;0.10;0
3;special_project_facility_spawn;2494.00;10.48;1754.00;4.05;0
3;rocket_site_spawn;2499.00;14.60;1741.00;4.93;0
4;arms_factory;2605.00;13.40;1772.00;5.17;0
4;arms_factory;2603.00;12.53;1776.00;3.96;0
4;arms_factory;2611.00;13.82;1775.00;4.25;0
4;arms_factory;2605.00;13.38;1774.00;6.24;0
4;arms_factory;2619.00;11.95;1776.00;4.85;0
4;arms_factory;2620.00;11.78;1780.00;0.52;0
4;industrial_complex;2610.00;12.15;1778.00;5.49;0
4;industrial_complex;2618.00;11.50;1766.00;2.82;0
4;industrial_complex;2615.00;12.70;1779.00;6.11;0
4;industrial_complex;2619.00;11.93;1780.00;1.93;0
4;industrial_complex;2624.00;10.23;1774.00;1.99;0
4;industrial_complex;2615.00;13.12;1769.00;6.13;0
4;air_base;2601.00;11.70;1777.00;1.09;0
4;supply_node;2613.00;12.68;1779.00;3.72;0
4;supply_node;2612.00;14.20;1772.00;5.38;0
4;supply_node;2617.00;11.90;1766.00;0.14;0
4;supply_node;2601.00;13.07;1774.00;5.11;0
4;supply_node;2621.00;11.32;1777.00;0.42;0
4;supply_node;2621.00;10.80;1773.00;3.05;0
4;bunker;2617.00;12.15;1774.00;0.62;0
4;bunker;2617.00;12.00;1772.00;1.12;0
4;bunker;2621.00;11.45;1778.00;2.88;0
4;bunker;2616.00;12.70;1768.00;0.65;0
4;bunker;2612.00;11.98;1780.00;3.49;0
4;bunker;2604.00;13.18;1775.00;4.56;0
4;stronghold_network;2610.00;13.55;1775.00;0.37;0
4;anti_air_building;2614.00;13.15;1774.00;0.18;0
4;anti_air_building;2625.00;10.10;1775.00;2.51;0
4;anti_air_building;2606.00;12.93;1776.00;4.00;0
4;synthetic_refinery;2601.00;13.43;1773.00;5.52;0
4;fuel_silo;2612.00;11.48;1781.00;5.16;0
4;radar_station;2612.00;14.20;1773.00;5.70;0
4;nuclear_reactor_spawn;2614.00;13.07;1775.00;0.10;0
4;special_project_facility_spawn;2597.00;11.45;1777.00;4.05;0
4;special_project_facility_spawn;2615.00;13.25;1768.00;4.93;0
4;special_project_facility_spawn;2611.00;12.10;1779.00;1.87;0
4;special_project_facility_spawn;2615.00;12.90;1771.00;0.54;0
4;special_project_facility_spawn;2618.00;12.00;1775.00;4.19;0
4;special_project_facility_spawn;2621.00;11.50;1779.00;5.31;0
4;rocket_site_spawn;2615.00;12.70;1779.00;1.03;0
5;arms_factory;2671.00;9.80;1908.00;4.25;0
5;arms_factory;2667.00;9.80;1907.00;6.24;0
5;arms_factory;2667.00;9.80;1901.00;4.85;0
5;arms_factory;2672.00;9.90;1899.00;0.52;0
5;arms_factory;2676.00;9.90;1897.00;5.49;0
5;arms_factory;2668.00;9.82;1902.00;2.82;0
5;industrial_complex;2671.00;9.80;1905.00;6.11;0
5;industrial_complex;2667.00;9.80;1903.00;1.93;0
5;industrial_complex;2668.00;9.80;1906.00;1.99;0
5;industrial_complex;2669.00;9.80;1907.00;6.13;0
5;industrial_complex;2663.00;9.80;1901.00;1.09;0
5;industrial_complex;2666.00;9.80;1904.00;1.78;0
5;air_base;2673.00;9.90;1900.00;5.49;0
5;supply_node;2668.00;9.80;1904.00;0.14;0
5;supply_node;2675.00;9.90;1897.00;5.11;0
5;bunker;2675.00;9.90;1897.00;5.32;0
5;bunker;2671.00;9.80;1906.00;4.96;0
5;stronghold_network;2672.00;9.80;1907.00;0.62;0
5;anti_air_building;2664.00;9.80;1901.00;1.12;0
5;anti_air_building;2670.00;9.80;1906.00;2.88;0
5;anti_air_building;2666.00;9.80;1903.00;0.65;0
5;synthetic_refinery;2680.00;9.90;1893.00;3.49;0
5;fuel_silo;2669.00;9.80;1907.00;4.56;0
5;radar_station;2672.00;9.90;1903.00;5.90;0
5;nuclear_reactor_spawn;2667.00;9.80;1904.00;0.18;0
5;special_project_facility_spawn;2667.00;9.80;1904.00;2.51;0
5;special_project_facility_spawn;2674.00;9.90;1898.00;4.00;0
5;rocket_site_spawn;2665.00;9.80;1904.00;5.52;0
6;arms_factory;2434.00;9.65;1842.00;4.85;0
6;arms_factory;2452.00;9.75;1838.00;0.52;0
6;arms_factory;2446.00;9.73;1837.00;5.49;0
6;arms_factory;2431.00;9.70;1838.00;2.82;0
6;arms_factory;2437.00;10.28;1838.00;6.11;0
6;arms_factory;2437.00;9.93;1841.00;1.93;0
6;industrial_complex;2452.00;9.78;1836.00;1.99;0
6;industrial_complex;2450.00;9.70;1838.00;6.13;0
6;industrial_complex;2439.00;10.30;1837.00;1.09;0
6;industrial_complex;2437.00;9.80;1842.00;1.78;0
6;industrial_complex;2438.00;9.75;1843.00;5.49;0
6;industrial_complex;2449.00;9.75;1835.00;6.11;0
6;air_base;2448.00;9.70;1838.00;0.30;0
6;supply_node;2451.00;9.78;1835.00;0.42;0
6;supply_node;2437.00;10.30;1837.00;3.05;0
6;supply_node;2429.00;9.68;1838.00;2.96;0
6;supply_node;2435.00;9.70;1844.00;0.09;0
6;supply_node;2447.00;9.70;1837.00;4.36;0
6;bunker;2432.00;9.70;1842.00;0.65;0
6;bunker;2430.00;9.70;1841.00;3.49;0
6;bunker;2438.00;10.20;1840.00;4.56;0
6;bunker;2449.00;9.70;1839.00;0.37;0
6;bunker;2451.00;9.73;1836.00;0.18;0
6;coastal_bunker;2436.00;9.50;1847.00;-2.68;0
6;coastal_bunker;2431.00;9.50;1844.00;-3.14;0
6;stronghold_network;2449.00;9.70;1836.00;5.52;0
6;dockyard;2436.00;9.50;1848.00;-2.68;0
6;anti_air_building;2445.00;9.78;1837.00;1.29;0
6;anti_air_building;2436.00;9.73;1842.00;0.10;0
6;anti_air_building;2432.00;9.70;1842.00;4.05;0
6;synthetic_refinery;2431.00;9.68;1839.00;4.93;0
6;fuel_silo;2430.00;9.70;1842.00;1.87;0
6;radar_station;2441.00;10.20;1841.00;5.38;0
6;nuclear_reactor_spawn;2438.00;9.88;1842.00;4.19;0
6;special_project_facility_spawn;2442.00;10.20;1837.00;5.31;0
6;special_project_facility_spawn;2452.00;9.78;1836.00;1.03;0
6;special_project_facility_spawn;2436.00;10.10;1839.00;1.50;0
6;special_project_facility_spawn;2430.00;9.68;1839.00;4.73;0
6;special_project_facility_spawn;2434.00;9.65;1841.00;3.91;0
6;rocket_site_spawn;2429.00;9.70;1837.00;1.04;0
6;naval_base_spawn;2436.00;9.50;1847.00;-2.68;8621
6;naval_base_spawn;2429.00;9.68;1842.00;-3.14;8621
6;floating_harbor;2429.00;9.50;1850.00;0.00;6446
6;floating_harbor;2430.87;9.50;1852.26;0.46;6560
7;arms_factory;2459.00;9.60;1868.00;5.49;0
7;arms_factory;2454.00;9.60;1869.00;2.82;0
7;arms_factory;2460.00;9.70;1880.00;6.11;0
7;arms_factory;2461.00;9.60;1864.00;1.93;0
7;arms_factory;2460.00;9.70;1881.00;1.99;0
7;arms_factory;2456.00;9.60;1862.00;6.13;0
7;industrial_complex;2455.00;9.60;1862.00;1.09;0
7;industrial_complex;2455.00;9.55;1875.00;1.78;0
7;industrial_complex;2458.00;9.70;1881.00;5.49;0
7;industrial_complex;2457.00;9.60;1864.00;6.11;0
7;industrial_complex;2455.00;9.70;1869.00;0.30;0
7;industrial_complex;2458.00;9.60;1868.00;5.32;0
7;air_base;2453.00;9.68;1863.00;4.96;0
7;supply_node;2454.00;9.55;1870.00;2.96;0
7;supply_node;2458.00;9.62;1870.00;0.09;0
7;supply_node;2451.00;9.68;1863.00;4.36;0
7;supply_node;2458.00;9.70;1880.00;1.35;0
7;supply_node;2455.00;9.60;1861.00;0.02;0
7;supply_node;2460.00;9.60;1865.00;0.48;0
7;bunker;2452.00;9.70;1862.00;0.37;0
7;bunker;2457.00;9.55;1882.00;0.18;0
7;bunker;2455.00;9.60;1863.00;2.51;0
7;bunker;2459.00;9.60;1863.00;4.00;0
7;bunker;2456.00;9.70;1870.00;5.52;0
7;bunker;2455.00;9.55;1875.00;5.16;0
7;coastal_bunker;2460.00;9.50;1884.00;-3.14;0
7;coastal_bunker;2454.00;9.50;1876.00;-2.68;0
7;coastal_bunker;2451.00;9.50;1865.00;-3.14;0
7;stronghold_network;2462.00;9.60;1866.00;4.93;0
7;dockyard;2455.00;9.50;1880.00;-1.89;0
7;anti_air_building;2460.00;9.60;1866.00;0.54;0
7;anti_air_building;2458.00;9.70;1881.00;4.19;0
7;anti_air_building;2457.00;9.62;1868.00;5.31;0
7;synthetic_refinery;2463.00;9.60;1865.00;1.03;0
7;fuel_silo;2455.00;9.55;1875.00;1.50;0
7;radar_station;2457.00;9.70;1876.00;2.69;0
7;nuclear_reactor_spawn;2455.00;9.60;1863.00;3.91;0
7;special_project_facility_spawn;2457.00;9.55;1882.00;1.04;0
7;special_project_facility_spawn;2456.00;9.60;1865.00;0.17;0
7;special_project_facility_spawn;2453.00;9.70;1866.00;4.08;0
7;special_project_facility_spawn;2457.00;9.70;1872.00;2.23;0
7;special_project_facility_spawn;2452.00;9.70;1862.00;6.00;0
7;special_project_facility_spawn;2453.00;9.65;1862.00;2.95;0
7;rocket_site_spawn;2453.00;9.65;1862.00;3.76;0
7;naval_base_spawn;2450.00;9.50;1864.00;-3.14;8469
7;naval_base_spawn;2452.00;9.50;1867.00;-2.68;8469
7;naval_base_spawn;2455.00;9.50;1878.00;-1.89;8469
7;floating_harbor;2449.87;9.50;1878.26;0.46;68
7;floating_harbor;2451.00;9.50;1872.00;0.00;3211
7;floating_harbor;2448.36;9.50;1883.21;1.25;3314
10;arms_factory;2674.00;9.93;1845.00;1.09;0
10;arms_factory;2674.00;9.95;1851.00;1.78;0
10;arms_factory;2674.00;9.90;1856.00;5.49;0
10;arms_factory;2686.00;9.90;1850.00;6.11;0
10;arms_factory;2676.00;9.90;1865.00;0.30;0
10;arms_factory;2676.00;10.05;1848.00;5.32;0
10;industrial_complex;2676.00;10.03;1853.00;4.96;0
10;industrial_complex;2673.00;9.80;1868.00;0.62;0
10;industrial_complex;2693.00;9.80;1851.00;1.12;0
10;industrial_complex;2674.00;9.95;1852.00;2.88;0
10;industrial_complex;2691.00;9.80;1853.00;0.65;0
10;industrial_complex;2673.00;9.80;1868.00;3.49;0
10;air_base;2674.00;9.95;1851.00;4.56;0
10;supply_node;2682.00;10.07;1849.00;5.90;0
10;supply_node;2674.00;10.00;1848.00;3.45;0
10;supply_node;2686.00;9.80;1867.00;2.44;0
10;supply_node;2689.00;9.88;1855.00;3.01;0
10;supply_node;2675.00;9.90;1857.00;0.72;0
10;supply_node;2673.00;9.82;1865.00;0.03;0
10;supply_node;2681.00;9.90;1866.00;5.70;0
10;bunker;2681.00;10.07;1850.00;0.10;0
10;bunker;2678.00;10.10;1846.00;4.05;0
10;bunker;2688.00;9.85;1855.00;4.93;0
10;bunker;2679.00;9.80;1868.00;1.87;0
10;bunker;2679.00;9.90;1863.00;0.54;0
10;bunker;2686.00;9.80;1868.00;4.19;0
10;bunker;2673.00;9.90;1858.00;5.31;0
10;stronghold_network;2688.00;9.80;1864.00;1.03;0
10;anti_air_building;2682.00;9.80;1869.00;1.50;0
10;anti_air_building;2676.00;10.00;1854.00;4.73;0
10;anti_air_building;2673.00;9.80;1869.00;3.91;0
10;synthetic_refinery;2686.00;9.85;1854.00;1.04;0
10;fuel_silo;2688.00;9.80;1859.00;0.17;0
10;radar_station;2682.00;9.85;1858.00;1.53;0
10;nuclear_reactor_spawn;2677.00;9.90;1860.00;2.23;0
10;special_project_facility_spawn;2681.00;9.90;1861.00;6.00;0
10;special_project_facility_spawn;2673.00;10.00;1850.00;2.95;0
10;special_project_facility_spawn;2671.00;9.95;1856.00;3.76;0
10;special_project_facility_spawn;2685.00;9.80;1866.00;3.24;0
10;special_project_facility_spawn;2683.00;9.80;1859.00;3.46;0
10;special_project_facility_spawn;2674.00;9.90;1863.00;3.04;0
10;special_project_facility_spawn;2684.00;9.98;1850.00;3.59;0
10;rocket_site_spawn;2673.00;9.85;1861.00;1.91;0
11;arms_factory;2742.00;10.40;1938.00;5.49;0
11;arms_factory;2731.00;9.85;1943.00;6.11;0
11;arms_factory;2737.00;9.80;1919.00;0.30;0
11;arms_factory;2736.00;9.90;1930.00;5.32;0
11;arms_factory;2744.00;10.15;1937.00;4.96;0
11;arms_factory;2737.00;10.18;1927.00;0.62;0
11;industrial_complex;2740.00;10.35;1933.00;1.12;0
11;industrial_complex;2737.00;9.85;1922.00;2.88;0
11;industrial_complex;2743.00;10.35;1936.00;0.65;0
11;industrial_complex;2731.00;9.73;1939.00;3.49;0
11;industrial_complex;2731.00;9.80;1941.00;4.56;0
11;industrial_complex;2740.00;10.38;1928.00;0.37;0
11;air_base;2736.00;9.80;1924.00;0.18;0
11;supply_node;2734.00;9.80;1918.00;2.44;0
11;supply_node;2731.00;9.70;1933.00;3.01;0
11;supply_node;2734.00;10.23;1942.00;0.72;0
11;supply_node;2741.00;10.40;1937.00;0.03;0
11;supply_node;2728.00;9.70;1935.00;5.70;0
11;supply_node;2737.00;10.20;1928.00;2.07;0
11;bunker;2738.00;10.28;1929.00;4.05;0
11;bunker;2731.00;10.30;1916.00;4.93;0
11;bunker;2734.00;10.05;1940.00;1.87;0
11;bunker;2742.00;10.40;1937.00;0.54;0
11;bunker;2734.00;9.70;1934.00;4.19;0
11;bunker;2730.00;9.70;1937.00;5.31;0
11;stronghold_network;2735.00;9.73;1936.00;1.03;0
11;anti_air_building;2732.00;9.80;1939.00;1.50;0
11;anti_air_building;2738.00;9.95;1923.00;4.73;0
11;anti_air_building;2734.00;9.85;1928.00;3.91;0
11;synthetic_refinery;2736.00;9.73;1934.00;1.04;0
11;fuel_silo;2738.00;10.05;1935.00;0.17;0
11;radar_station;2737.00;9.93;1931.00;1.53;0
11;nuclear_reactor_spawn;2733.00;9.85;1924.00;2.23;0
11;special_project_facility_spawn;2733.00;9.95;1918.00;6.00;0
11;special_project_facility_spawn;2732.00;9.70;1933.00;2.95;0
11;special_project_facility_spawn;2740.00;10.35;1934.00;3.76;0
11;special_project_facility_spawn;2738.00;10.40;1940.00;3.24;0
11;special_project_facility_spawn;2727.00;9.70;1934.00;3.46;0
11;special_project_facility_spawn;2736.00;9.88;1925.00;3.04;0
11;rocket_site_spawn;2737.00;10.20;1928.00;3.59;0
12;arms_factory;2749.00;10.48;1985.00;0.30;0
12;arms_factory;2748.00;10.40;1990.00;5.32;0
12;arms_factory;2755.00;10.60;1989.00;4.96;0
12;arms_factory;2749.00;10.35;1981.00;0.62;0
12;arms_factory;2746.00;10.40;1983.00;1.12;0
12;arms_factory;2755.00;10.00;1979.00;2.88;0
12;industrial_complex;2746.00;10.40;1986.00;0.65;0
12;industrial_complex;2755.00;10.48;1993.00;3.49;0
12;industrial_complex;2748.00;10.30;1978.00;4.56;0
12;industrial_complex;2746.00;10.30;1977.00;0.37;0
12;industrial_complex;2745.00;10.30;1978.00;0.18;0
12;industrial_complex;2749.00;10.50;1986.00;2.51;0
12;air_base;2743.00;10.30;1989.00;4.00;0
12;supply_node;2753.00;9.85;1976.00;0.72;0
12;supply_node;2741.00;10.30;1989.00;0.03;0
12;supply_node;2743.00;10.00;1979.00;5.70;0
12;supply_node;2753.00;10.57;1988.00;2.07;0
12;bunker;2737.00;9.75;1990.00;4.05;0
12;bunker;2755.00;10.57;1984.00;4.93;0
12;bunker;2751.00;10.10;1981.00;1.87;0
12;bunker;2748.00;10.40;1984.00;0.54;0
12;coastal_bunker;2733.00;9.50;1987.00;-1.85;0
12;stronghold_network;2746.00;10.40;1988.00;5.31;0
12;dockyard;2736.00;9.50;1994.00;-1.85;0
12;anti_air_building;2751.00;10.50;1990.00;1.50;0
12;anti_air_building;2746.00;10.40;1987.00;4.73;0
12;anti_air_building;2740.00;10.30;1985.00;3.91;0
12;synthetic_refinery;2740.00;10.12;1981.00;1.04;0
12;fuel_silo;2749.00;10.45;1988.00;0.17;0
12;radar_station;2747.00;10.40;1985.00;1.53;0
12;nuclear_reactor_spawn;2752.00;10.40;1994.00;2.23;0
12;special_project_facility_spawn;2755.00;10.55;1983.00;6.00;0
12;special_project_facility_spawn;2753.00;9.85;1977.00;2.95;0
12;special_project_facility_spawn;2738.00;10.20;1986.00;3.76;0
12;special_project_facility_spawn;2742.00;10.05;1980.00;3.24;0
12;rocket_site_spawn;2738.00;10.30;1984.00;3.46;0
12;naval_base_spawn;2736.00;9.50;1990.00;-1.85;1885
12;floating_harbor;2727.27;9.50;1992.92;1.29;9240
13;arms_factory;2728.00;9.65;2029.00;4.96;0
13;arms_factory;2731.00;9.70;2027.00;0.62;0
13;arms_factory;2730.00;9.70;2027.00;1.12;0
13;arms_factory;2725.00;9.65;2033.00;2.88;0
13;arms_factory;2744.00;10.30;2026.00;0.65;0
13;arms_factory;2729.00;9.70;2023.00;3.49;0
13;industrial_complex;2744.00;10.30;2024.00;4.56;0
13;industrial_complex;2745.00;10.30;2027.00;0.37;0
13;industrial_complex;2727.00;9.70;2023.00;0.18;0
13;industrial_complex;2732.00;9.70;2033.00;2.51;0
13;industrial_complex;2738.00;10.18;2035.00;4.00;0
13;industrial_complex;2726.00;9.70;2027.00;5.52;0
13;air_base;2743.00;10.30;2028.00;5.16;0
13;supply_node;2727.00;9.65;2031.00;5.70;0
13;supply_node;2737.00;9.90;2030.00;2.07;0
13;supply_node;2731.00;9.70;2022.00;1.94;0
13;supply_node;2747.00;10.30;2026.00;0.48;0
13;bunker;2747.00;10.30;2025.00;1.87;0
13;bunker;2726.00;9.70;2037.00;0.54;0
13;bunker;2736.00;9.85;2033.00;4.19;0
13;bunker;2727.00;9.60;2022.00;5.31;0
13;coastal_bunker;2728.00;9.50;2021.00;-0.32;0
13;coastal_bunker;2725.00;9.50;2031.00;-1.57;0
13;stronghold_network;2747.00;10.30;2028.00;4.73;0
13;dockyard;2725.00;9.50;2030.00;-1.57;0
13;anti_air_building;2733.00;9.70;2027.00;1.04;0
13;anti_air_building;2729.00;9.68;2025.00;0.17;0
13;anti_air_building;2726.00;9.70;2028.00;4.08;0
13;synthetic_refinery;2737.00;10.00;2035.00;2.23;0
13;fuel_silo;2736.00;9.93;2029.00;6.00;0
13;radar_station;2738.00;10.28;2028.00;1.13;0
13;nuclear_reactor_spawn;2745.00;10.28;2023.00;3.76;0
13;special_project_facility_spawn;2738.00;10.15;2034.00;3.24;0
13;special_project_facility_spawn;2733.00;9.70;2023.00;3.46;0
13;special_project_facility_spawn;2727.00;9.70;2028.00;3.04;0
13;special_project_facility_spawn;2743.00;10.30;2027.00;3.59;0
13;rocket_site_spawn;2731.00;9.70;2028.00;1.91;0
13;naval_base_spawn;2723.00;9.50;2025.00;-1.57;1885
13;naval_base_spawn;2725.00;9.50;2023.00;-0.32;1885
13;floating_harbor;2717.00;9.50;2031.00;1.57;83
13;floating_harbor;2727.79;9.50;2012.36;-3.46;3174
14;arms_factory;2350.00;10.20;1782.00;1.12;0
14;arms_factory;2353.00;10.18;1779.00;2.88;0
14;arms_factory;2351.00;9.90;1782.00;0.65;0
14;arms_factory;2354.00;9.70;1767.00;3.49;0
14;arms_factory;2358.00;9.80;1784.00;4.56;0
14;arms_factory;2354.00;9.73;1785.00;0.37;0
14;industrial_complex;2358.00;9.90;1776.00;0.18;0
14;industrial_complex;2344.00;9.80;1789.00;2.51;0
14;industrial_complex;2346.00;10.30;1777.00;4.00;0
14;industrial_complex;2351.00;9.90;1782.00;5.52;0
14;industrial_complex;2347.00;10.50;1779.00;5.16;0
14;industrial_complex;2335.00;9.60;1772.00;1.29;0
14;air_base;2365.00;9.70;1773.00;0.10;0
14;supply_node;2331.00;9.60;1774.00;1.94;0
14;supply_node;2328.00;9.55;1783.00;0.48;0
14;supply_node;2337.00;9.85;1780.00;2.61;0
14;supply_node;2343.00;9.70;1770.00;5.38;0
14;supply_node;2346.00;10.45;1778.00;4.50;0
14;supply_node;2341.00;9.88;1787.00;5.53;0
14;supply_node;2362.00;9.70;1774.00;3.30;0
14;supply_node;2353.00;9.78;1770.00;2.90;0
